label,area,area_convex,centroid,solidity,volume_um,surface_area_um,sphericity,ellipsoid_r_axis_major,ellipsoid_r_axis_medium,ellipsoid_r_axis_minor,aspect_ratio_minor_per_medium,aspect_ratio_medium_per_major,aspect_ratio_minor_per_major,prolate_ratio,oblate_ratio,img_name,organoid,date,magnification,spacing_x_um,spacing_y_um,spacing_z_um,count,relative_z_position,organoid_center,distance_to_organoid_center_um,neighborhood_density,nuc_count_per_organoid
15,16374.0,17554.0,"(154.75125198485404, 56.954256748503724, 159.0576523757176)",0.9327788538224906,556.916155776,393.2163658050989,0.8324901121611863,22.522502257073924,16.823541597780807,10.509135251474493,0.6246684261095626,0.7469659190508828,0.46660602501099796,0.3485387983070193,0.2914740512568593,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.6760819999185701,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",26.44301595541388,1,30
16,13440.0,14431.0,"(165.93958333333333, 244.41041666666666, 7.557440476190476)",0.9313283902709445,457.12429056,271.6530119228731,1.0563936924838786,26.43356461911955,13.990986802340037,9.186551951642576,0.6566050044523017,0.5292886904939138,0.34753360297830926,0.183945605623021,0.2281923029308972,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.7362343189964158,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",52.25189808140953,0,30
17,13787.0,15088.0,"(163.4634800899398, 127.68963516355987, 185.4539058533401)",0.913772534464475,468.92653228800003,353.61840286593156,0.8254405571246719,20.463336512308935,16.691891584809532,9.896907092530745,0.5929170485109927,0.8156974584652491,0.4836409295511336,0.39450467704463027,0.2867589524885711,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.7229219359674183,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",21.97709156582198,2,30
18,11815.0,12913.0,"(164.81819720694034, 178.41743546339399, 84.89589504866694)",0.9149694106714163,401.85442656,322.0062648557268,0.8178349026160833,20.310471169928068,15.206011678023202,9.323537195584976,0.6131481017510994,0.7486784304904462,0.4590507584772095,0.3436814013721661,0.2814661011677034,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.7302053613276362,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",19.951186767611947,2,30
19,12752.0,13865.0,"(167.77948557089084, 160.46267252195733, 64.76999686323714)",0.9197259285971872,433.723880448,335.5093108943656,0.8258891688780228,19.470600879503806,16.5413957410154,9.654601467738118,0.5836630486869342,0.8495575377146216,0.4958553424974812,0.4212576438348006,0.2894124409097838,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.7461262665101658,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",20.752015814156064,3,30
20,4216.0,7034.0,"(161.5740037950664, 50.235056925996204, 110.98268500948767)",0.5993744668751777,143.395536384,216.74513770120254,0.6112588819782101,16.49561602691783,11.377365506786562,7.391203224551673,0.6496410104907717,0.6897205589788694,0.4480707608912926,0.30904361566402966,0.29108514187678824,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.7127634612637979,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",25.26914210554486,0,30
21,11672.0,12484.0,"(174.22027073337904, 128.29566483893078, 54.85889307745031)",0.9349567446331304,396.990678528,308.643964451236,0.8463432641177501,19.272541470476323,15.501103192584498,9.45857634194435,0.6101873024411059,0.8043102782438266,0.4907799190072558,0.39473933321320864,0.2994676748713019,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.7807541437278442,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",21.463700331361473,2,30
22,20518.0,22207.0,"(183.62228287357442, 72.2325762744907, 175.45949897650843)",0.9239429008871076,697.862812032,444.02209793676786,0.8568923074771059,21.73668901334784,16.622254767386153,13.887882135103139,0.8354992947377985,0.764709600306603,0.6389143317353905,0.4885839232515308,0.5338124735627905,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.8313025960944861,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",27.450088223169832,2,30
23,13189.0,14699.0,"(184.9165971643036, 107.28341799984835, 185.15679733110926)",0.8972719232600858,448.587222336,338.7638092375353,0.8365367974864154,19.800058077726284,14.082781298429417,11.856108298780827,0.8418868437659456,0.7112494944785837,0.5987915920366992,0.4258902171341286,0.5041147634933624,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.8382612750769011,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",24.689416169903076,2,30
24,18261.0,19610.0,"(183.51212967526422, 162.7480422758885, 125.29861453370572)",0.9312085670576237,621.097222464,416.90252499841347,0.8444150991598655,24.271815364856547,14.810599681495358,12.447458045076012,0.8404425420145614,0.6101974433663419,0.5128358904335947,0.31293114920908083,0.4310090993923114,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.8307103745981947,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",14.890932746441136,1,30
25,10294.0,11042.0,"(185.05187487857003, 79.13483582669517, 83.15241888478725)",0.932258648795508,350.121833856,272.5215296451509,0.8815144509773396,16.506152655226114,13.479379015067163,11.164117065258894,0.8282367498368965,0.8166275507454109,0.6763609484566444,0.5523349847579927,0.560186993666332,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.8389885746159679,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",21.715860055589214,4,30
26,15198.0,16445.0,"(190.68561652849058, 122.22338465587578, 84.46914067640479)",0.9241714806932199,516.917780352,369.43083249848024,0.8431379413813799,20.650798913046568,16.650735211307,10.760364822588981,0.6462396216163445,0.8062998086135813,0.5210628832277718,0.42013290302219325,0.3367314804954368,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.8692775082176913,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",16.053904960556814,1,30
27,12790.0,14139.0,"(198.58232994526975, 146.14894448788115, 139.6075840500391)",0.9045901407454559,435.01634496,334.19916337671833,0.8307732090322422,20.067168822605066,14.731041872992256,10.989619129421158,0.7460177782516126,0.734086706660791,0.5476417339471267,0.4020165169032513,0.4085504696370962,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.9117329566949987,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",16.90553967314256,2,30
28,3773.0,4599.0,"(196.8945136496157, 54.21627352239597, 102.30188179167772)",0.8203957382039574,128.328121152,157.29450686939032,0.7822011656892944,12.246429260511205,8.973053332280667,8.926801292632229,0.9948454513825248,0.7327077257706793,0.7289309481757947,0.5340933372817516,0.7251736381646404,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.9026586755355683,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",27.891837956398135,2,30
29,15255.0,16376.0,"(199.72671255326122, 88.67735168797115, 115.81658472631923)",0.9315461651196874,518.85647712,360.64916379949693,0.8658261332191908,20.5127995355175,15.406255368451074,11.660567808999133,0.7568722918145081,0.7510557172742536,0.5684532620137536,0.4269400724386289,0.4302465232097827,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.9178855513616194,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",19.279925985332614,2,30
30,12849.0,13837.0,"(204.37100163436844, 117.11969803097517, 136.6718810802397)",0.9285972392859724,437.023066176,323.3189932698251,0.8613688188658598,20.004763262306273,14.343727583047471,10.863098885084444,0.7573414108842458,0.7170156124803767,0.5430256155819201,0.389357844349004,0.4112557858510974,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.9428548474966045,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",17.48248720027971,2,30
1,3642.0,5199.0,"(79.87067545304778, 155.37781438769906, 129.73750686436023)",0.7005193306405078,64.011792,112.33193598191781,0.6888968584852906,16.44724291208109,8.593363027808282,7.353094708134772,0.8556713692113345,0.522480459110636,0.44707156983336455,0.23358615906184907,0.3825463422947758,20241023_P021N_A009,P021N_A009,20241023,25x,0.26,0.26,0.26,13,0.0609300953891838,"(162.2965047958014, 141.53296012547506, 137.94104602762863)",21.835349508853533,0,13
2,20971.0,23974.0,"(91.93901101521148, 184.44637833198226, 168.09241333269753)",0.8747393009093184,368.586296,311.0680108754862,0.7991989325456067,24.898075610507274,15.189223683109823,13.765891302131472,0.9062932766892442,0.6100561312738482,0.5528897701765396,0.33729379421478684,0.5010802814612592,20241023_P021N_A009,P021N_A009,20241023,25x,0.26,0.26,0.26,13,0.13542599392105853,"(162.2965047958014, 141.53296012547506, 137.94104602762863)",22.816156776033598,0,13
3,20333.0,22235.0,"(104.90567058476368, 225.47902424629913, 162.53381202970542)",0.9144591859680684,357.372808,289.66904453825356,0.8407425752973934,21.520932802613146,17.387836155556492,13.334451233661339,0.7668838787280702,0.8079499301928587,0.6196037762843729,0.5006088277961908,0.47516414723151934,20241023_P021N_A009,P021N_A009,20241023,25x,0.26,0.26,0.26,13,0.21546710237508446,"(162.2965047958014, 141.53296012547506, 137.94104602762863)",27.201335780758413,0,13
4,61551.0,66154.0,"(137.24894802683954, 191.60952705886174, 94.17341716625238)",0.9304199292559785,1081.8203760000001,661.0739255093702,0.7709109269288309,44.22132479754141,23.913835693979188,14.340134509230191,0.5996584861056239,0.5407761030105713,0.32428097925341814,0.17536340424111538,0.19445784109195394,20241023_P021N_A009,P021N_A009,20241023,25x,0.26,0.26,0.26,13,0.41511696312863905,"(162.2965047958014, 141.53296012547506, 137.94104602762863)",18.477656893240113,0,13
5,34772.0,37700.0,"(160.04103876682387, 75.0153571839411, 131.3069711261935)",0.9223342175066312,611.152672,432.71342028239997,0.8048536223715064,31.491079851230943,20.031384696764288,13.5557997961641,0.6767280445846461,0.63609710404965,0.4304647493894759,0.2738173804821039,0.29130756811695974,20241023_P021N_A009,P021N_A009,20241023,25x,0.26,0.26,0.26,13,0.5558088812766907,"(162.2965047958014, 141.53296012547506, 137.94104602762863)",17.390267837660996,0,13
6,33955.0,36783.0,"(158.7376822264762, 105.8501840671477, 210.01322338389045)",0.9231166571514015,596.79308,438.96502487524674,0.7809143288140864,32.14852056522352,22.053083850952415,11.583436862670462,0.5252524744819398,0.6859750764023714,0.3603101063132833,0.2471637527068011,0.18925377492190287,20241023_P021N_A009,P021N_A009,20241023,25x,0.26,0.26,0.26,13,0.5477634705338038,"(162.2965047958014, 141.53296012547506, 137.94104602762863)",20.930120268518404,0,13
7,29652.0,31754.0,"(159.8100296775934, 181.00870093079726, 222.50462026170243)",0.9338036152925616,521.1635520000001,377.0620100866253,0.8305912844723913,29.68016077947723,18.734846461443507,12.988733787522632,0.6932927800744763,0.6312245611013665,0.43762343081725746,0.27623865804529757,0.30340116497702657,20241023_P021N_A009,P021N_A009,20241023,25x,0.26,0.26,0.26,13,0.5543828992444039,"(162.2965047958014, 141.53296012547506, 137.94104602762863)",24.272799542553162,0,13
8,31775.0,34003.0,"(172.71644374508261, 78.3688434303698, 170.52789929189615)",0.9344763697320825,558.4774,409.9696025523582,0.7999623294370469,33.01197168750955,18.40379657508276,12.924226063338095,0.7022586894291388,0.5574885604923151,0.3915011858630704,0.21825743253783744,0.2749351096941535,20241023_P021N_A009,P021N_A009,20241023,25x,0.26,0.26,0.26,13,0.634052121883226,"(162.2965047958014, 141.53296012547506, 137.94104602762863)",18.67694897289879,0,13
9,39112.0,42713.0,"(167.0525414195132, 116.30844753528329, 68.06353548782982)",0.9156931145084635,687.4325120000001,469.50349150197206,0.8022911661671376,31.432814038101288,21.605373088110742,14.340207323901488,0.6637333808316778,0.6873509022107211,0.4562177381420259,0.313581673916456,0.30280694173238787,20241023_P021N_A009,P021N_A009,20241023,25x,0.26,0.26,0.26,13,0.5990897618488469,"(162.2965047958014, 141.53296012547506, 137.94104602762863)",19.35518375458245,0,13
10,41901.0,46197.0,"(172.87721056776687, 218.58170449392617, 179.0496885515859)",0.9070069485031496,736.4519760000001,525.8758378894154,0.7499469249050197,34.78655545939247,24.91211327675069,12.004637934335356,0.48187954995928517,0.7161419964627268,0.3450941829624028,0.24713643715436873,0.16629382957948988,20241023_P021N_A009,P021N_A009,20241023,25x,0.26,0.26,0.26,13,0.6350445096775733,"(162.2965047958014, 141.53296012547506, 137.94104602762863)",22.871697452266257,0,13
11,31873.0,34739.0,"(185.10218680387788, 76.20092241081794, 91.8009914347567)",0.9174990644520568,560.1998480000001,393.55049591534157,0.8350496883209545,27.7193906501545,17.234975054916593,16.650968090461713,0.9661150095898584,0.6217660147165078,0.600697479270487,0.3734932777362627,0.5803428509460102,20241023_P021N_A009,P021N_A009,20241023,25x,0.26,0.26,0.26,13,0.7105073259498634,"(162.2965047958014, 141.53296012547506, 137.94104602762863)",21.624246925675802,0,13
12,34715.0,36947.0,"(211.3106438139133, 92.2574679533343, 125.87711363963705)",0.9395891412022627,610.15084,401.85788171077667,0.8657047016496826,25.198004722414435,19.562356691462142,17.37541395377595,0.8882065810281096,0.7763454649272605,0.6895551510997203,0.5353330143734998,0.612467423188604,20241023_P021N_A009,P021N_A009,20241023,25x,0.26,0.26,0.26,13,0.8722879247772425,"(162.2965047958014, 141.53296012547506, 137.94104602762863)",18.34059685505666,0,13
13,30173.0,32893.0,"(207.6490571040334, 147.2550956152852, 95.91638219600306)",0.9173076338430669,530.320648,383.08384494818694,0.8270834130130921,29.272650956407894,17.449895435612916,14.61355383580554,0.8374579601194182,0.5961159944686549,0.4992220847222782,0.297594269494936,0.41807750871808247,20241023_P021N_A009,P021N_A009,20241023,25x,0.26,0.26,0.26,13,0.8496855376792185,"(162.2965047958014, 141.53296012547506, 137.94104602762863)",16.144449148183295,0,13
1,39151.0,42616.0,"(101.22579244463743, 143.6405966641976, 219.9812009910347)",0.9186925098554534,688.117976,457.81665609580733,0.8233183677522511,28.497692622692853,21.375300725533496,15.651876937494857,0.7322412507066242,0.7500712779992664,0.5492331307212989,0.41196399627966274,0.4021711545688786,20241023_P021N_A005,P021N_A005,20241023,25x,0.26,0.26,0.26,48,0.13070358779604888,"(176.7928542711329, 174.35971672524025, 154.1348493511646)",27.256368326712572,0,48
2,6558.0,9387.0,"(90.59179627935346, 107.04986276303751, 146.29094236047575)",0.6986257590284436,115.26340800000001,199.23342135565997,0.5748875484662045,15.214864160191752,14.883121015449593,8.377338462610327,0.562875115636978,0.9781961152430046,0.550602251483049,0.5385969834447705,0.3099203059735016,20241023_P021N_A005,P021N_A005,20241023,25x,0.26,0.26,0.26,48,0.07560516206918892,"(176.7928542711329, 174.35971672524025, 154.1348493511646)",28.508576997365164,0,48
3,4564.0,6386.0,"(94.82843996494303, 149.92418930762489, 85.93645924627519)",0.7146883808330724,80.216864,143.35149238923196,0.627469122143783,12.785604170615944,10.489315413100973,9.38918798704292,0.8951192348850514,0.8204004498440258,0.7343562229637364,0.602466175665209,0.6573363804323761,20241023_P021N_A005,P021N_A005,20241023,25x,0.26,0.26,0.26,48,0.09755668375618153,"(176.7928542711329, 174.35971672524025, 154.1348493511646)",28.441528972485884,1,48
4,30957.0,34450.0,"(109.04800206738379, 234.14500759117485, 199.09687631230418)",0.8986066763425254,544.100232,388.89175706749216,0.8287839408330335,24.38607691069789,19.476120281815586,16.129941359965247,0.8281906830810348,0.7986573795013184,0.6614406006769062,0.5282644168323959,0.547798942892137,20241023_P021N_A005,P021N_A005,20241023,25x,0.26,0.26,0.26,48,0.17123317133359478,"(176.7928542711329, 174.35971672524025, 154.1348493511646)",26.23969396506149,1,48
5,7098.0,9806.0,"(104.57664130741054, 185.12806424344885, 217.61749788672864)",0.7238425453803794,124.75444800000001,194.8419299936316,0.6196870126082048,15.821605235671369,13.794741659509304,8.842667866085383,0.6410172864665251,0.8718926716998159,0.5588982745030647,0.4872993097648942,0.3582634553327777,20241023_P021N_A005,P021N_A005,20241023,25x,0.26,0.26,0.26,48,0.14806549900212712,"(176.7928542711329, 174.35971672524025, 154.1348493511646)",25.155836941777082,0,48
6,15776.0,19647.0,"(106.66341277890467, 101.9017494929006, 193.6047794117647)",0.8029724639894131,277.278976,308.43882805472015,0.6666937357517654,21.986775570645776,16.126079881156713,11.671621353140024,0.7237730086391477,0.7334445121041945,0.5308473411955247,0.3893470691649604,0.3842129772651771,20241023_P021N_A005,P021N_A005,20241023,25x,0.26,0.26,0.26,48,0.15887778641919514,"(176.7928542711329, 174.35971672524025, 154.1348493511646)",28.154735956687098,0,48
7,1785.0,2587.0,"(101.34957983193277, 209.52941176470588, 78.34565826330532)",0.6899884035562428,31.373160000000002,74.82511771171426,0.6428982229718994,11.934818749245458,8.326115679639555,5.5424293891972445,0.665668074099732,0.6976323524113801,0.464391584459349,0.32397459350642377,0.30913065165517795,20241023_P021N_A005,P021N_A005,20241023,25x,0.26,0.26,0.26,48,0.1313449732224496,"(176.7928542711329, 174.35971672524025, 154.1348493511646)",29.268883301021177,1,48
8,21521.0,23744.0,"(115.50801542679244, 245.37335625667953, 89.28841596580085)",0.9063763477088949,378.253096,303.4564733663136,0.8335072448752209,20.331891839303314,17.20209998958463,15.392439291889684,0.894800012859439,0.8460648977254285,0.7570588813646333,0.6405209450338957,0.6774162967804264,20241023_P021N_A005,P021N_A005,20241023,25x,0.26,0.26,0.26,48,0.20470474314400225,"(176.7928542711329, 174.35971672524025, 154.1348493511646)",29.648925772561725,1,48
